pages_crawled,total_reward,terminal_states
1489,120,167
1490,120,167
1491,120,168
1492,120,168
1493,120,168
1494,120,168
1495,120,168
1496,120,168
1497,120,168
1498,120,168
1499,120,168
1500,120,169
1501,120,169
1502,120,169
1503,120,169
1504,120,169
1505,120,169
1506,120,169
1507,120,169
1508,120,169
1509,120,169
1510,120,169
1511,120,169
1512,120,169
1513,120,170
1514,120,170
1515,120,170
1516,120,170
1517,120,170
1518,120,170
1519,120,170
1520,120,170
1521,120,170
1522,120,170
1523,120,170
1524,120,170
1525,120,170
1526,120,170
1527,120,170
1528,120,170
1529,120,170
1530,120,170
1531,120,171
1532,121,171
1533,121,171
1534,122,171
1535,122,171
1536,122,171
1537,122,171
1538,122,171
1539,122,171
1540,122,171
1541,122,171
1542,122,171
1543,122,171
1544,122,172
1545,122,172
1546,122,172
1547,122,172
1548,122,172
1549,122,173
1550,122,173
1551,122,173
1552,123,173
1553,123,173
1554,123,173
1555,123,173
1556,123,173
1557,123,173
1558,123,173
1559,123,173
1560,123,173
1561,123,173
1562,123,173
1563,123,173
1564,123,173
1565,123,173
1566,123,173
1567,123,174
1568,123,174
1569,123,174
1570,123,174
1571,123,174
1572,123,174
1573,123,174
1574,123,174
1575,123,174
1576,123,175
1577,124,175
1578,124,175
1579,124,175
1580,124,175
1581,124,175
1582,124,175
1583,124,176
1584,124,176
1585,124,176
1586,124,176
1587,124,177
1588,124,177
1589,124,177
1590,124,177
1591,124,178
1592,124,178
1593,124,178
1594,124,179
1595,124,179
1596,125,179
1597,125,180
1598,126,180
1599,126,180
1600,126,180
1601,126,180
1602,126,180
1603,126,180
1604,126,180
1605,126,180
1606,126,180
1607,126,180
1608,126,180
1609,126,180
1610,126,180
1611,126,180
1612,126,180
1613,126,181
1614,127,181
1615,127,181
1616,127,182
1617,128,182
1618,128,182
1619,128,182
1620,128,182
1621,128,182
1622,128,182
1623,128,183
1624,128,183
1625,128,183
1626,128,183
1627,128,183
1628,128,183
1629,128,183
1630,128,183
1631,128,183
1632,128,183
1633,128,183
1634,128,183
1635,128,183
1636,128,183
1637,128,183
1638,128,183
1639,128,183
1640,128,184
1641,128,184
1642,128,184
1643,128,184
1644,128,184
1645,128,185
1646,128,185
1647,128,185
1648,128,186
1649,129,186
1650,129,186
1651,129,186
1652,129,186
1653,129,186
1654,129,187
1655,129,187
1656,129,187
1657,129,187
1658,129,187
1659,129,187
1660,129,187
1661,129,187
1662,129,187
1663,129,187
1664,129,187
1665,129,187
1666,129,187
1667,129,187
1668,130,187
1669,130,187
1670,130,187
1671,130,187
1672,130,187
1673,130,188
1674,130,188
1675,130,188
1676,130,188
1677,130,188
1678,130,188
1679,130,189
1680,130,190
1681,130,190
1682,130,190
1683,131,190
