pages_crawled,total_reward,terminal_states
1571,447,570
1572,448,570
1573,449,570
1574,450,570
1575,451,570
1576,452,570
1577,453,570
1578,454,570
1579,455,570
1580,456,570
1581,457,570
1582,458,570
1583,459,571
1584,459,571
1585,459,571
1586,459,571
1587,459,572
1588,459,572
1589,459,572
1590,459,572
1591,459,572
1592,459,572
1593,459,572
1594,459,572
1595,459,572
1596,459,572
1597,459,572
1598,459,572
1599,459,573
1600,459,573
1601,459,573
1602,459,573
1603,459,573
1604,459,573
1605,459,573
1606,459,574
1607,459,575
1608,459,575
1609,459,576
1610,459,577
1611,459,577
1612,459,578
1613,459,578
1614,459,578
1615,459,579
1616,459,579
1617,459,579
1618,459,579
1619,459,579
1620,459,580
1621,459,580
1622,459,580
1623,459,580
1624,459,580
1625,459,581
1626,459,582
1627,460,582
1628,461,582
1629,462,582
1630,463,582
1631,463,582
1632,463,583
1633,464,584
1634,464,585
1635,464,586
1636,464,586
1637,464,587
1638,464,588
1639,465,588
1640,466,588
1641,467,588
1642,468,588
1643,469,588
1644,470,588
1645,471,588
1646,472,589
1647,472,590
1648,473,591
1649,473,592
1650,473,593
1651,473,594
1652,473,595
1653,473,595
1654,473,596
1655,473,597
1656,473,598
1657,473,599
1658,473,600
1659,473,601
1660,473,602
1661,473,603
1662,474,603
1663,475,603
1664,475,603
1665,475,604
1666,475,604
1667,475,605
1668,475,605
1669,475,606
1670,476,606
1671,477,607
1672,477,607
1673,477,608
1674,478,608
1675,479,608
1676,480,608
1677,480,609
1678,480,610
1679,480,611
1680,481,612
1681,481,613
1682,481,614
1683,481,615
1684,482,615
1685,483,616
1686,484,616
1687,485,616
1688,486,616
1689,487,616
1690,488,616
1691,489,616
1692,490,616
1693,491,616
1694,492,616
1695,493,616
1696,494,616
1697,495,616
1698,496,616
1699,497,616
1700,498,616
1701,499,616
1702,500,616
1703,501,616
1704,502,616
1705,503,616
1706,504,616
1707,505,616
1708,506,616
1709,507,616
1710,508,616
1711,509,616
1712,510,616
1713,511,616
1714,512,616
1715,513,616
1716,514,616
1717,515,616
1718,516,616
1719,517,616
1720,518,616
1721,519,616
1722,520,616
1723,521,616
1724,522,616
1725,523,616
1726,524,616
1727,525,616
1728,526,616
1729,527,616
1730,528,616
1731,529,616
1732,530,616
1733,531,616
1734,532,616
1735,533,616
1736,534,616
1737,535,616
1738,536,616
1739,537,616
1740,538,616
1741,539,616
1742,540,616
1743,541,616
1744,542,616
1745,543,616
1746,544,616
1747,545,616
1748,546,616
1749,547,616
1750,548,616
1751,549,616
1752,550,616
1753,551,616
1754,552,616
1755,553,616
1756,554,616
1757,555,616
1758,556,616
1759,556,616
1760,557,616
1761,558,616
1762,559,616
1763,559,616
1764,560,616
1765,561,616
1766,562,616
1767,563,616
1768,564,616
1769,565,616
1770,566,616
1771,567,616
1772,568,616
1773,569,616
1774,570,616
1775,571,616
1776,572,616
1777,573,616
1778,574,616
1779,575,616
1780,576,616
1781,577,616
1782,578,616
1783,579,616
1784,580,616
1785,581,616
1786,582,616
1787,583,616
1788,584,616
1789,585,616
1790,586,616
1791,587,616
1792,587,616
1793,587,617
1794,587,617
1795,587,618
1796,587,619
1797,587,619
1798,587,619
1799,587,619
1800,587,620
1801,587,621
1802,587,622
1803,587,623
1804,587,623
1805,587,623
1806,587,624
1807,587,625
1808,587,625
1809,588,625
1810,588,625
1811,588,626
1812,589,626
1813,590,626
1814,591,626
1815,592,626
1816,593,626
1817,593,627
1818,593,627
1819,593,627
1820,593,627
1821,593,627
1822,593,627
1823,593,628
1824,593,628
1825,593,628
1826,593,628
1827,594,628
1828,595,628
1829,595,629
1830,595,630
1831,595,631
1832,595,632
1833,595,633
1834,595,634
1835,595,634
1836,595,635
1837,595,635
1838,595,635
1839,595,635
1840,595,636
1841,596,636
1842,597,636
1843,597,637
1844,597,638
1845,597,639
1846,597,640
1847,598,640
1848,599,640
1849,600,640
1850,601,640
1851,602,640
1852,603,640
1853,604,640
1854,605,640
1855,606,640
1856,607,640
1857,608,640
1858,609,640
1859,610,640
1860,611,640
1861,612,640
1862,613,640
1863,614,640
1864,615,640
1865,616,640
1866,617,640
1867,618,640
1868,619,640
1869,620,640
1870,621,640
1871,622,640
1872,623,640
1873,624,640
1874,625,640
1875,626,641
1876,626,642
1877,626,643
1878,626,644
1879,626,644
1880,626,644
1881,626,644
1882,626,644
1883,626,644
1884,626,644
1885,626,644
1886,626,644
1887,626,644
1888,626,644
1889,626,644
1890,626,644
1891,626,644
1892,626,644
1893,626,644
1894,626,644
1895,626,644
1896,626,644
1897,626,644
1898,626,644
1899,626,645
1900,627,646
1901,627,647
1902,628,647
1903,629,647
1904,629,648
1905,629,649
1906,630,649
1907,631,649
1908,631,650
1909,631,651
1910,631,652
1911,631,653
1912,631,654
1913,631,655
1914,632,655
1915,633,655
1916,633,655
1917,633,656
1918,634,657
1919,634,658
1920,634,658
1921,634,659
1922,635,660
1923,636,660
1924,637,660
1925,638,660
1926,639,660
1927,639,661
1928,639,662
1929,639,663
1930,639,664
1931,639,664
1932,639,664
1933,639,664
1934,639,665
1935,639,666
1936,639,666
1937,639,666
1938,639,666
1939,639,666
1940,639,666
1941,639,667
1942,639,667
1943,639,667
1944,639,667
1945,639,667
1946,639,667
1947,639,668
1948,639,669
1949,639,669
1950,639,669
1951,639,669
1952,639,669
1953,639,669
1954,639,670
1955,639,671
1956,639,671
1957,639,672
1958,639,672
1959,639,672
1960,639,672
1961,639,672
1962,639,672
1963,639,673
1964,639,673
1965,639,674
1966,639,675
1967,639,676
1968,639,677
1969,640,677
1970,641,677
1971,642,677
1972,642,678
1973,642,679
1974,643,679
1975,644,679
1976,644,680
1977,644,680
1978,644,680
1979,644,680
1980,644,681
1981,644,682
1982,644,683
1983,645,684
1984,646,685
1985,646,685
1986,646,685
1987,646,685
1988,646,686
1989,647,687
1990,647,688
1991,647,689
1992,647,690
1993,647,690
1994,647,691
1995,647,691
1996,647,692
1997,647,693
1998,647,694
1999,647,695
2000,648,696
2001,648,697
2002,648,698
2003,648,699
2004,648,699
2005,648,700
2006,649,700
2007,650,700
2008,651,700
2009,652,700
2010,653,700
2011,654,700
2012,655,700
2013,656,700
2014,657,700
2015,658,700
2016,659,700
2017,659,701
2018,659,702
2019,659,703
2020,659,703
2021,659,704
2022,659,705
2023,659,706
2024,659,706
2025,659,707
2026,659,708
2027,659,709
2028,659,709
2029,659,709
2030,659,709
2031,659,709
2032,659,709
2033,659,709
2034,659,709
2035,659,709
2036,659,709
2037,659,709
2038,659,709
2039,659,709
2040,659,709
2041,659,709
2042,659,709
2043,659,709
2044,659,709
2045,659,709
2046,659,709
2047,659,709
2048,659,709
2049,659,709
2050,659,709
2051,659,709
2052,659,709
2053,659,709
2054,659,709
2055,659,709
2056,659,709
2057,659,709
2058,659,709
2059,659,709
2060,659,709
2061,659,709
2062,659,710
2063,659,711
2064,659,712
2065,659,713
2066,659,714
2067,659,715
2068,659,715
2069,659,716
2070,659,717
2071,659,718
2072,659,718
2073,659,718
2074,659,719
2075,659,720
2076,659,720
2077,659,720
2078,659,720
2079,659,720
2080,659,721
2081,660,722
2082,661,723
2083,661,724
2084,661,724
2085,661,724
2086,661,724
2087,661,725
2088,661,725
2089,661,726
2090,661,727
2091,662,728
2092,662,729
2093,662,730
2094,663,731
2095,663,732
2096,663,732
2097,663,732
2098,663,732
2099,663,732
2100,663,732
2101,663,732
2102,663,733
2103,663,733
2104,663,733
2105,663,733
2106,663,734
2107,663,735
2108,663,736
2109,663,737
2110,664,738
2111,664,739
2112,664,739
2113,664,739
2114,664,739
2115,664,739
2116,664,739
2117,664,739
2118,664,739
2119,664,739
2120,664,739
2121,664,739
2122,664,739
2123,664,740
2124,664,740
2125,664,740
2126,664,740
2127,664,740
2128,664,740
