Unnamed: 0,company_name,company_id,url,vertical,missing_vertical,vert_code,vert_desc,company_name_short,is_small_name
137901,FARRAND-LAINE LIMITED,06035531,http://www.farrand-laine.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,farrand-laine,0
137927,FAT CAT MEDIA FINANCE LIMITED,06216708,http://www.fatcatmediafinance.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,fat cat media finance,0
137957,FEED THE CHICKEN LIMITED,08656413,http://www.rue-chicken.gm,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,feed the chicken,0
137996,FGL LIMITED,07487429,http://www.fglsports.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,fgl,1
138032,FINANCE DIRECTION LIMITED,04236975,http://www.financedirection.org,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,finance direction,0
138036,FINANSA LTD,08200310,http://www.finansa.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,finansa,0
138132,FISHER & CO. (ACCOUNTANTS) LIMITED,05404629,http://www.fisher-co.net,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,fisher & co. (accountants),0
138146,FITZ SOLICITORS LIMITED,08624946,http://www.fitz-legal.com,69102 - Solicitors,0,69102.0,solicitors,fitz solicitors,0
138152,FIVE SMOOTH STONES LIMITED,06882255,http://www.five-stones.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,five smooth stones,0
138215,FLORY LIMITED,06558386,http://www.floryfurnishings.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,flory,0
138324,FORRESTBROWN LIMITED,08004376,http://www.forrestbrown.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,forrestbrown,0
138356,FOUETTE ACCOUNTANCY SOLUTIONS LIMITED,07599187,http://www.fouetteaccountancysolutions.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,fouette accountancy solutions,0
138370,FOUR FIFTY PARTNERSHIP LIMITED,05032008,http://www.fourfifty.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,four fifty partnership,0
138456,FRENCH DUNCAN LTD.,SC290976,http://www.frenchduncan.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,french duncan .,0
138459,FRENKELS CALCULATOR LIMITED,08978824,http://www.frenkelscalculator.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,frenkels calculator,0
138532,FUNANCIAL TRAINING,08446960,http://www.funancialtraining.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,funancial training,0
138582,G W JONES & CO LIMITED,06524659,http://www.gwjones.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,g w jones & co,0
138596,G2 ADVISORY LIMITED,07552439,http://www.g2-advisory-limited.reviewbusiness.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,g2 advisory,0
138721,GAZZARD ACCOUNTS LTD,07587743,http://www.gazzardaccounts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gazzard accounts,0
138726,GBRW EXPERT WITNESS LIMITED,07238042,http://www.gbrwexpertwitness.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,gbrw expert witness,0
138749,GEENS LIMITED,08430716,http://www.geens.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,geens,0
138782,GENIAL SYSTEMS LIMITED,08981575,http://www.genialsystems.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,genial systems,0
138994,GMH ACCOUNTANTS LIMITED,08664585,http://www.gmhaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gmh accountants,0
139002,GNR CONSULTING LTD,06833906,http://www.gnr-tech.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,gnr consulting,0
139042,GOLDING & ASSOCIATES LTD,02843396,http://www.goldingassociates.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,golding & associates,0
139065,GOODMAN KING SOLICITORS LTD,08364221,http://www.goodmanking.co.uk,69102 - Solicitors,0,69102.0,solicitors,goodman king solicitors,0
139066,GOODMEN LTD,06335254,http://www.goodmenglobal.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,goodmen,0
139107,GPA ACCOUNTING LTD,06674788,http://www.gpa.com.au,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gpa accounting,0
139271,GRINEAUX ACCOUNTANTS LIMITED,03587763,http://www.grineaux.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,grineaux accountants,0
139295,GROVELY BUSINESS SOLUTIONS LIMITED,07212546,http://www.grovely.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,grovely business solutions,0
139312,GSD LAW LTD,07372712,http://www.gsd-law.co.uk,69102 - Solicitors,0,69102.0,solicitors,gsd law,0
139348,GUY WALMSLEY LIMITED,08115493,http://www.guywalmsley.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,guy walmsley,0
139351,GVT LIMITED,08698323,http://www.gvt-sheffield.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,gvt,1
139398,HACKNEY COMMUNITY LAW CENTRE,02662363,http://www.hclc.org.uk,69102 - Solicitors,0,69102.0,solicitors,hackney community law centre,0
139420,HALCYON ACCOUNTANTS AND BUSINESS ADVISERS LTD,07287357,http://www.halcyonaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,halcyon accountants and business advisers,0
139613,HARVEY ROBERTS SOLICITORS LIMITED,08578811,http://www.harveyroberts.co.uk,69102 - Solicitors,0,69102.0,solicitors,harvey roberts solicitors,0
139622,HASLAW & CO LTD,07260518,http://www.haslawsolicitors.com,69102 - Solicitors,0,69102.0,solicitors,haslaw & co,0
139645,HAWORTHS LIMITED,05062509,http://www.haworths.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,haworths,0
139671,HB ACCOUNTANCY  PLUS  LIMITED,05298943,http://www.hbaccountancyplus.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hb accountancy  plus,0
139682,HDACCOUNTANCY.COM LTD,08918979,http://www.hdaccountancy.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hdaccountancy.com,0
139772,HELM SOLICITORS LTD.,07917362,http://www.helmsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,helm solicitors .,0
139789,HENDERSON ACCOUNTANTS LIMITED,07063151,http://www.henderson-accountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,henderson accountants,0
139808,HEPBURN DELANEY LTD,08398060,http://www.hepburndelaney.co.uk,69102 - Solicitors,0,69102.0,solicitors,hepburn delaney,0
139854,HEWLETT SWANSON COMMERCIAL LAW LTD,07841081,http://www.hewlettswanson.com,69102 - Solicitors,0,69102.0,solicitors,hewlett swanson commercial law,0
139875,HIGGINS MILLER SOLICITORS LIMITED,07335811,http://www.higginsmiller.co.uk,69102 - Solicitors,0,69102.0,solicitors,higgins miller solicitors,0
139892,HIGHFIELD STRAND ASSOCIATES LIMITED,04894836,http://www.highfieldstrand.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,highfield strand associates,0
139911,HIGSONS LIMITED,05856649,http://www.higsons.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,higsons,0
139923,HILLGROVES ACCOUNTANCY LIMITED,08451350,http://www.hillgrovesaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hillgroves accountancy,0
139928,HILLS SOLICITORS LIMITED,07369785,http://www.hills-solicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,hills solicitors,0
139961,HMR CONSULTING LIMITED,SC315645,http://www.hmrconsulting.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hmr consulting,0
139991,HOLLINGSWORTHS SOLICITORS LTD,06956455,http://www.hlegal.co.uk,69102 - Solicitors,0,69102.0,solicitors,hollingsworths solicitors,0
140067,HOOPER HEGGARTY & CO LTD,04688628,http://www.hooperheggarty.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,hooper heggarty & co,0
140082,HORIZON CORPORATE ADVISORY LIMITED,07424007,http://www.horizonadvice.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,horizon corporate advisory,0
140128,HOUSEGO ACCOUNTANCY & TAXATION LIMITED,06390213,http://www.housegoaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,housego accountancy & taxation,0
140133,HOUSTON BUSINESS SERVICES LIMITED,04269934,http://www.houstonsmallbusinessservices.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,houston business services,0
140361,IDELETE LTD,08170461,http://www.idelete.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,idelete,0
140419,IMAGINE BUSINESS LTD,04750982,http://www.imaginebusiness.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,imagine business,0
140514,INDEPENDENT FORENSIC ACCOUNTING LIMITED,06636015,http://www.independentfa.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,independent forensic accounting,0
140587,INGALLS (KENDAL) LIMITED,07499635,http://www.ingalls.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ingalls (kendal),0
140591,INGRESS LTD,08061296,http://www.ingress.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ingress,0
140934,J P JEFFERY LIMITED,06957918,http://www.jpjeffery.com,69102 - Solicitors,0,69102.0,solicitors,j p jeffery,0
140961,J.E. JOHNSON LIMITED,02468949,http://www.jejohnson.net,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,j.e. johnson,0
140985,JADE ACCOUNTANCY SERVICES (DERBY) LIMITED,07054659,http://www.jadeaccountancy.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jade accountancy services (derby),0
141004,JAMES DE FRIAS LIMITED,04294051,http://www.jdf-accountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,james de frias,0
141096,JERN FINANCIALS LIMITED,08853602,http://www.jern.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,jern financials,0
141119,JFL ACCOUNTANCY SERVICES LTD,04359852,http://www.jfl-accountancy.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,jfl accountancy services,0
141154,JMA PAYROLL SERVICES LTD,08767355,http://www.jmaaccounting.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jma payroll services,0
141190,JOHN FLETCHER SOLICITORS LIMITED,06243808,http://www.fletcherandco.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,john fletcher solicitors,0
141199,JOHN PHILLIPS & CO LIMITED,04363387,http://www.johnphillipsandco.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,john phillips & co,0
141245,JORDANS TRUST COMPANY LIMITED,06364800,http://www.jordanstrustcompany.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,jordans trust company,0
141321,JURNIAN LIMITED,05964833,http://www.jurnian.net,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,jurnian,0
141374,K2 IP LIMITED,07170562,http://www.k2ip.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,k2 ip,0
141391,KAIM TODNER SOLICITORS LIMITED,07167039,http://www.kaimtodner.com,69102 - Solicitors,0,69102.0,solicitors,kaim todner solicitors,0
141396,KAK CONSULTING LTD,05164549,http://www.kakconsultants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kak consulting,0
141425,KARIAN ACCOUNTS LIMITED,08114162,http://www.karianaccounts.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,karian accounts,0
141451,KATI ACCOUNTING & BUSINESS LTD,09041549,http://www.katiaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kati accounting & business,0
141513,KEITH RAFFAN & CO LIMITED,05053417,http://www.keithraffan.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,keith raffan & co,0
141514,KEITH SANDY & CO LTD,07330346,http://www.keith-sandy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,keith sandy & co,0
141584,KEVIN FRENCH ASSOCIATES LIMITED,03916734,http://www.kfatax.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kevin french associates,0
141716,KKP & CO LIMITED,08954565,http://www.kkp.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kkp & co,0
141753,KNOX INSOLVENCY LIMITED,07413459,http://www.knoxinsolvency.co.uk,69102 - Solicitors,0,69102.0,solicitors,knox insolvency,0
141804,KSAS LIMITED,04543634,http://www.ksas.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ksas,0
141813,KUDDUS SOLICITORS LONDON LIMITED,07795027,http://www.kuddussolicitors.com,69102 - Solicitors,0,69102.0,solicitors,kuddus solicitors london,0
141833,KWAN CHAN ACCOUNTING SERVICES LIMITED,02900352,http://www.kwanchan.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,kwan chan accounting services,0
141928,LANDAU BAKER LIMITED,04630139,http://www.landaubaker.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,landau baker,0
141976,LARKING GOWEN LIMITED,05757010,http://www.larking-gowen.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,larking gowen,0
142012,LAWCONCIERGE LTD,08102194,http://www.law-concierge.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,lawconcierge,0
142020,LAWSON TAYLOR SOLICITORS LTD,07700957,http://www.lawson-taylor.co.uk,69102 - Solicitors,0,69102.0,solicitors,lawson taylor solicitors,0
142095,LEES ACCOUNTING LIMITED,02647120,http://www.leesaccountingltd.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lees accounting,0
142106,LEGAL ADVICE CENTRE (UNIVERSITY HOUSE),03324062,http://www.legaladvicecentre.org.uk,69102 - Solicitors,0,69102.0,solicitors,legal advice centre (university house),0
142107,LEGAL ASSIST UK LTD,04831011,http://www.uklegalassist.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,legal assist uk,0
142155,LESCOTT COURTS LIMITED,06534524,http://www.lescottnoblecourts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,lescott courts,0
142156,LESLIE FRANKS SOLICITORS LIMITED,07255988,http://www.lesliefranks.com,69102 - Solicitors,0,69102.0,solicitors,leslie franks solicitors,0
142188,LEXADEEN SOLICITORS LIMITED,08580211,http://www.lexadeen.co.uk,69102 - Solicitors,0,69102.0,solicitors,lexadeen solicitors,0
142313,LINKSAVE LIMITED,01745114,http://www.linksave.co.za,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,linksave,0
142506,LONGFIELD CAPITAL LTD,06701677,http://www.longfieldcapital.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,longfield capital,0
142737,MACDONALD HENDERSON LIMITED,SC335501,http://www.macdonaldhenderson.co.uk,69102 - Solicitors,0,69102.0,solicitors,macdonald henderson,0
142738,MACDONALD LICENSING (SCOTLAND) LIMITED,SC388451,http://www.macdonaldlicensing.com,69102 - Solicitors,0,69102.0,solicitors,macdonald licensing (scotland),0
142891,MANCHULA LTD,03798609,http://www.manchula.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,manchula,0
142892,MANCINI LEGAL LIMITED,07828745,http://www.mancinilegal.com,69102 - Solicitors,0,69102.0,solicitors,mancini legal,0
142972,MARIA FOGG FAMILY LAW LTD,07764477,http://www.mariafoggfamilylaw.co.uk,69102 - Solicitors,0,69102.0,solicitors,maria fogg family law,0
143045,MARTIN FOSTER & CO. LIMITED,05681884,http://www.martin-foster.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,martin foster & co.,0
143102,MATHSOLE LIMITED,06155386,http://www.mathsole.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,mathsole,0
143181,MCCALLION KEOWN SOLICITORS LTD,NI615884,http://www.mccallionkeown.com,69102 - Solicitors,0,69102.0,solicitors,mccallion keown solicitors,0
143187,MCCLEARY & COMPANY LTD,NI048810,http://www.mcclearyaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mccleary & company,0
143204,MCGUIRE + FARRY LIMITED,NI068434,http://www.mcguirefarry.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mcguire + farry,0
143369,MERCHISTON SOLICITORS LTD,08670462,http://www.merchistonsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,merchiston solicitors,0
143469,MICHAEL THOMPSON ACCOUNTANTS LIMITED,05262984,http://www.mtaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,michael thompson accountants,0
143631,MIRAGE ACCOUNTANTS LIMITED,07872616,http://www.mirage-accountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mirage accountants,0
143757,MOLNAR INTERNATIONAL LIMITED,07102354,http://www.molnarinternational.com,69102 - Solicitors,0,69102.0,solicitors,molnar international,0
143785,MONMOUTHSHIRE INCORPORATED LAW SOCIETY(THE),00027587,http://www.monlawsoc.co.uk,69102 - Solicitors,0,69102.0,solicitors,monmouthshire incorporated law society(the),0
143810,MOORE WESTON ACCOUNTANTS LIMITED,05619914,http://www.mooreweston.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,moore weston accountants,0
143817,MORAY EMPLOYMENT LAW LIMITED,SC463832,http://www.moray-employment-law.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,moray employment law,0
143954,MTP ACCOUNTANCY SERVICES LIMITED,07782109,http://www.mtpaccountancy.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,mtp accountancy services,0
143986,MULTIMANAGEMENT LIMITED,01611184,http://www.multimanagement.biz,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,multimanagement,0
144020,MUSIC BUSINESS ASSOCIATES LIMITED,03852279,http://www.musicbusinessassociates.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,music business associates,0
144036,MUZAFFAR ASSOCIATES LIMITED,SC362938,http://www.muzaffarassociates.com,69102 - Solicitors,0,69102.0,solicitors,muzaffar associates,0
144087,NAHM LIMITED,07334811,http://www.nahm-sanitaryware.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nahm,0
144112,NASAA LIMITED,04810448,http://www.nasaa.com.au,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nasaa,0
144158,NAYYARS SOLICITORS LIMITED,07285186,http://www.nayyarssolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,nayyars solicitors,0
144176,NEAT NUMBERS BOOKKEEPING SERVICES LIMITED,08414658,http://www.neatnumbers.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,neat numbers bookkeeping services,0
144182,NEEDHAM POULIER SOLICITORS LIMITED,08075245,http://www.needhampoulier.co.uk,69102 - Solicitors,0,69102.0,solicitors,needham poulier solicitors,0
144262,NEW DAWNING ACCOUNT SOLUTIONS LTD,07848021,http://www.newdawningaccounts.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,new dawning account solutions,0
144372,NIGEL B BUTLER LIMITED,06203465,http://www.nigelbutler.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nigel b butler,0
144378,NIGEL SHARPE & COMPANY LTD.,05392341,http://www.nigelsharpe.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nigel sharpe & company .,0
144629,NUMBERS BALANCED LIMITED,07599932,http://www.numbersbalanced.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,numbers balanced,0
144643,NW ACCOUNTS LIMITED,06472514,http://www.nwaccounts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,nw accounts,0
144692,OBITER LEGAL LTD,07944901,http://www.obiterlegal.com,69102 - Solicitors,0,69102.0,solicitors,obiter legal,0
144842,ONE IMMIGRATION LTD,06744574,http://www.immigrationadvicelawyers.co.uk,69102 - Solicitors,0,69102.0,solicitors,one immigration,0
144852,ONE STOP TAX LIMITED,03892594,http://www.onestoptax.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,one stop tax,0
145082,OWAIN BEBB A'I GWMNI CYFYNGEDIG,08934633,http://www.owainbebb.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,owain bebb a'i gwmni cyfyngedig,0
145085,OWG RESOURCING LIMITED,07887630,http://www.owgresourcing.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,owg resourcing,0
145323,PATRAFEE UK LIMITED,07611599,http://www.patrafee.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,patrafee uk,0
145331,PAUL A HILL & CO LIMITED,06554428,http://www.paulahill.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,paul a hill & co,0
145337,PAUL CLEWLOW & CO LTD,04870509,http://www.paulclewlow.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,paul clewlow & co,0
145393,PEACH WILKINSON LIMITED,05172985,http://www.peachwilkinson.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,peach wilkinson,0
145410,PEARLMANS LIMITED,08384965,http://www.pearlmans.co.uk,69102 - Solicitors,0,69102.0,solicitors,pearlmans,0
145444,PEMBERLEY ACCOUNTING SERVICES LIMITED,06864533,http://www.pemberleyaccounting.gutensite.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,pemberley accounting services,0
145456,PENDRIGH MAKIN LIMITED,06859531,http://www.pendrighmakin.com,69102 - Solicitors,0,69102.0,solicitors,pendrigh makin,0
145528,PERITUS FINANCE LIMITED,07771397,http://www.peritusprivatefinance.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,peritus finance,0
145629,PHILIP DAULBY (FINANCIAL MANAGEMENT) LIMITED,05099095,http://www.pd-financial.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,philip daulby (financial management),0
145642,PHILOMENA'S ACCOUNTANTS & TAX CONSULTANTS LTD,07604015,http://www.philomena-accounts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,philomena's accountants & tax consultants,0
145723,PIR SOLUTIONS LTD,08041739,http://www.pir-resourcing.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,pir solutions,0
145731,PITMAN BLACKSTOCK WHITE LIMITED,06131755,http://www.pbwsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,pitman blackstock white,0
145816,PLUTOS TEAM LTD,07501992,http://www.plutos-team.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,plutos team,0
145882,PORTER GARLAND LIMITED,05210693,http://www.portergarland.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,porter garland,0
145907,POSITIVE SOLUTIONS INTERNATIONAL LIMITED,04270517,http://www.positive-int.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,positive solutions international,0
146002,PREMIER ACCOUNTANTS & TAX ADVISORS LTD,08669141,http://www.premier-consulting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,premier accountants & tax advisors,0
146091,PRICE PEARSON LIMITED,01288173,http://www.pricepearson.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,price pearson,0
146132,PRISMA ASSOCIATES LIMITED,04047413,http://www.prisma-associates.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,prisma associates,0
146155,PROACTIVE ACCOUNTING & TAXATION SERVICES LTD,05526679,http://www.paats.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,proactive accounting & taxation services,0
146292,PRUDENTIA BOOKKEEPING LIMITED,09104995,http://www.prudentiabookkeeping.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,prudentia bookkeeping,0
146529,R GORDON ROBERTS LAURIE & CO LIMITED,07370738,http://www.rgrl.co.uk,69102 - Solicitors,0,69102.0,solicitors,r gordon roberts laurie & co,0
146535,R N WILLIAMS & CO LTD,06115670,http://www.rnwilliams.com,69102 - Solicitors,0,69102.0,solicitors,r n williams & co,0
146631,RAMAR ACCOUNTING SERVICES LIMITED,06445456,http://www.ras-ltd.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ramar accounting services,0
146652,RANGOSCH LTD,08779676,http://www.rangosch.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,rangosch,0
146669,RAVEN TAXATION LIMITED,08068922,http://www.raventaxation.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,raven taxation,0
146725,READ WOODRUFF LIMITED,06712810,http://www.readwoodruff.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,read woodruff,0
146864,RELATIVE ACCOUNTANCY LIMITED,08643181,http://www.itsrelative.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,relative accountancy,0
147017,RICHARD CALEY LTD.,04375918,http://www.caleys.org.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,richard caley .,0
147028,RICHARD PLACE DOBSON SERVICES LIMITED,04681154,http://www.placedobson.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,richard place dobson services,0
147305,ROSEDALE FINANCIAL SOLUTIONS LIMITED,05159299,http://www.rosedalefs.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,rosedale financial solutions,0
147421,RUNU & CO GROUP LIMITED,06020615,http://www.runu.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,runu & co group,0
147440,RYANS LIMITED,02533062,http://www.ryanslimited.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ryans,0
147536,SALAM & CO. SOLICITORS LTD,08937606,http://www.salamimmigration.co.uk,69102 - Solicitors,0,69102.0,solicitors,salam & co. solicitors,0
147558,SALUTARIS LEGAL SERVICES LIMITED,07775197,http://www.salutaris.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,salutaris legal services,0
147564,SALVUS LAW LTD,08122754,http://www.salvuslaw.com,69102 - Solicitors,0,69102.0,solicitors,salvus law,0
147596,SANDWELL ACCOUNTANCY SERVICES LIMITED,02606982,http://www.sas-accounts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sandwell accountancy services,0
147623,SARAH BARCLAY SOLICITORS LTD,07256153,http://www.sarahbarclay.co.uk,69102 - Solicitors,0,69102.0,solicitors,sarah barclay solicitors,0
147659,SAWHNEY CONSULTING LIMITED,04307226,http://www.sawhneyconsulting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sawhney consulting,0
147843,SELECTIVE CONSULTING LIMITED,04266201,http://www.selective-recruitment.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,selective consulting,0
